300239,1,7,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/76.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300240,1,7,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/76.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT400er/1.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300240,329,8,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/50.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300280,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300280,24,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300280,578,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300281,1,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300282,1,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
